In,Node,Closeness,Betweeness,Sujeto,Posicion,Ensayo,Selection
0,Center price,0.05555555555555556,0,139,3,14,Comentarios
1,Inferior image,0.03333333333333333,0,139,3,14,Comentarios
1,Superior price,0.03333333333333333,0,139,3,14,Comentarios
2,Superior image,0.03333333333333333,0,139,3,15,Precio
0,Central image,0.04,0,139,3,15,Precio
3,Inferior image,0.03333333333333333,0,139,3,15,Precio
0,Central star rating,0.04,0,139,3,15,Precio
0,Center price,0.04,0,139,3,15,Precio
1,Superior review score,0.03333333333333333,0,139,3,15,Precio
3,Superior image,0.08333333333333333,0,139,1,16,Precio
0,Central image,0.14285714285714285,0,139,1,16,Precio
1,Inferior image,0.1111111111111111,1,139,1,16,Precio
1,Superior price,0.08333333333333333,0,139,1,16,Precio
2,Superior image,0.5,0,139,1,17,Comentarios
0,Superior price,1,0,139,1,17,Comentarios
1,Superior image,0.14285714285714285,2,139,3,18,Real
1,Central image,0.1111111111111111,2,139,3,18,Real
0,Superior price,0.16666666666666666,0,139,3,18,Real
1,Inferior image,0.08333333333333333,0,139,3,18,Real
2,Superior image,0.03333333333333333,0,139,3,19,Comentarios
1,Central image,0.03333333333333333,0,139,3,19,Comentarios
2,Inferior image,0.03333333333333333,0,139,3,19,Comentarios
0,Center review score,0.04,0,139,3,19,Comentarios
0,Superior price,0.04,0,139,3,19,Comentarios
1,Inferior review score,0.03333333333333333,0,139,3,19,Comentarios
5,Central image,0.03333333333333333,0,141,2,0,Real
0,Superior Dist from center,0.04,0,141,2,0,Real
0,Inferior Number of comments,0.04,0,141,2,0,Real
0,Superior price,0.04,0,141,2,0,Real
1,Inferior review score,0.03333333333333333,0,141,2,0,Real
1,Superior location score,0.03333333333333333,0,141,2,0,Real
1,Superior image,0.1111111111111111,1,141,3,1,Comentarios
1,Inferior Dist from center,0.08333333333333333,0,141,3,1,Comentarios
0,Center Number of comments,0.14285714285714285,0,141,3,1,Comentarios
1,Inferior image,0.08333333333333333,0,141,3,1,Comentarios
2,Superior image,0.08333333333333333,0,141,2,2,Real
1,Central image,0.1111111111111111,0,141,2,2,Real
0,Inferior Dist from center,0.1111111111111111,0,141,2,2,Real
1,Inferior image,0.08333333333333333,0,141,2,2,Real
1,Superior image,0.25,1,141,1,3,Real
3,Central image,0.16666666666666666,0,141,1,3,Real
0,Central Dist from center,0.3333333333333333,0,141,1,3,Real
2,Superior image,0.14285714285714285,2,141,1,4,Comentarios
1,Inferior image,0.1111111111111111,2,141,1,4,Comentarios
0,Inferior Dist from center,0.16666666666666666,0,141,1,4,Comentarios
1,Superior Dist from center,0.08333333333333333,0,141,1,4,Comentarios
0,Superior image,1,0,141,2,5,Precio
1,Central image,0.5,0,141,2,5,Precio
1,Superior image,0.09090909090909091,3,141,2,6,Comentarios
2,Central image,0.07692307692307693,4,141,2,6,Comentarios
1,Inferior image,0.0625,3,141,2,6,Comentarios
0,Superior price,0.1,0,141,2,6,Comentarios
1,Inferior Dist from center,0.05,0,141,2,6,Comentarios
1,Superior image,0.09090909090909091,3,141,1,7,Comentarios
1,Central image,0.07692307692307693,4,141,1,7,Comentarios
1,Inferior image,0.0625,3,141,1,7,Comentarios
0,Center location score,0.1,0,141,1,7,Comentarios
1,Inferior Dist from center,0.05,0,141,1,7,Comentarios
1,Superior image,0.05,0,141,3,8,Real
1,Central image,0.0625,0,141,3,8,Real
2,Inferior image,0.05,0,141,3,8,Real
0,Superior price,0.0625,0,141,3,8,Real
1,Center price,0.05,0,141,3,8,Real
2,Superior image,0.07692307692307693,0,141,2,9,Precio
1,Central image,0.0625,1,141,2,9,Precio
1,Superior price,0.05,0,141,2,9,Precio
1,Center price,0.05,0,141,2,9,Precio
1,Inferior image,0.05,0,141,2,9,Precio
0,Superior image,0.02040816326530612,0,141,2,10,Precio
0,Central Dist from center,0.02040816326530612,0,141,2,10,Precio
0,Superior Number of comments,0.02040816326530612,0,141,2,10,Precio
0,Superior price,0.02040816326530612,0,141,2,10,Precio
1,Inferior image,0.017857142857142856,0,141,2,10,Precio
1,Center review score,0.017857142857142856,0,141,2,10,Precio
1,Center location score,0.017857142857142856,0,141,2,10,Precio
1,Center price,0.017857142857142856,0,141,2,10,Precio
1,Superior image,0.25,1,141,1,11,Precio
0,Inferior image,0.3333333333333333,0,141,1,11,Precio
1,Central image,0.16666666666666666,0,141,1,11,Precio
2,Superior image,0.5,0,141,1,12,Precio
0,Central image,1,0,141,1,12,Precio
0,Central image,0.3333333333333333,0,141,2,13,Comentarios
1,Inferior image,0.25,1,141,2,13,Comentarios
1,Superior price,0.16666666666666666,0,141,2,13,Comentarios
1,Superior image,0.1111111111111111,0,141,3,14,Precio
2,Central image,0.08333333333333333,0,141,3,14,Precio
0,Inferior image,0.1111111111111111,0,141,3,14,Precio
1,Superior price,0.08333333333333333,0,141,3,14,Precio
0,Superior image,0.25,0,141,3,15,Comentarios
1,Inferior image,0.16666666666666666,0,141,3,15,Comentarios
1,Central image,0.16666666666666666,0,141,3,15,Comentarios
1,Superior image,0.0625,0,141,2,16,Real
2,Central image,0.05,0,141,2,16,Real
1,Inferior image,0.05,0,141,2,16,Real
0,Inferior Dist from center,0.0625,0,141,2,16,Real
1,Center price,0.05,0,141,2,16,Real
0,Superior image,1,0,141,3,17,Real
1,Inferior image,0.5,0,141,3,17,Real
2,Superior image,0.08333333333333333,0,141,2,18,Precio
1,Central image,0.1111111111111111,0,141,2,18,Precio
0,Superior price,0.1111111111111111,0,141,2,18,Precio
1,Inferior image,0.08333333333333333,0,141,2,18,Precio
2,Superior image,0.16666666666666666,0,141,1,19,Comentarios
2,Central image,0.16666666666666666,0,141,1,19,Comentarios
0,Inferior image,0.25,0,141,1,19,Comentarios
4,Superior image,0.25,0,142,1,0,Precio
4,Central image,0.16666666666666666,0,142,1,0,Precio
2,Inferior image,0.16666666666666666,0,142,1,0,Precio
1,Superior image,0.25,1,142,3,1,Real
1,Inferior image,0.3333333333333333,0,142,3,1,Real
1,Central image,0.16666666666666666,0,142,3,1,Real
1,Superior image,0.25,0,142,2,2,Real
2,Central image,0.16666666666666666,0,142,2,2,Real
1,Inferior image,0.16666666666666666,0,142,2,2,Real
1,Superior image,0.3333333333333333,1,142,2,3,Real
3,Central image,0.3333333333333333,1,142,2,3,Real
2,Inferior image,0.3333333333333333,1,142,2,3,Real
4,Superior image,0.023809523809523808,0,142,2,4,Precio
1,Central image,0.03225806451612903,0,142,2,4,Precio
2,Inferior image,0.027777777777777776,1,142,2,4,Precio
0,Inferior review score,0.027777777777777776,0,142,2,4,Precio
0,Superior price,0.027777777777777776,0,142,2,4,Precio
1,Center review score,0.023809523809523808,0,142,2,4,Precio
1,Superior Number of comments,0.023809523809523808,0,142,2,4,Precio
3,Superior image,0.023809523809523808,0,142,1,5,Real
2,Central image,0.023809523809523808,0,142,1,5,Real
1,Inferior image,0.027777777777777776,0,142,1,5,Real
1,Center review score,0.023809523809523808,0,142,1,5,Real
1,Superior price,0.023809523809523808,0,142,1,5,Real
0,Center price,0.027777777777777776,0,142,1,5,Real
1,Central star rating,0.023809523809523808,0,142,1,5,Real
3,Superior image,0.03333333333333333,0,142,2,6,Real
1,Central image,0.04,0,142,2,6,Real
0,Central star rating,0.04,0,142,2,6,Real
0,Center review score,0.04,0,142,2,6,Real
1,Inferior image,0.03333333333333333,0,142,2,6,Real
1,Superior review score,0.03333333333333333,0,142,2,6,Real
1,Superior image,0.08333333333333333,0,142,3,7,Precio
1,Central image,0.14285714285714285,0,142,3,7,Precio
2,Inferior image,0.1111111111111111,1,142,3,7,Precio
1,Superior price,0.08333333333333333,0,142,3,7,Precio
2,Superior image,0.1111111111111111,1,142,2,8,Comentarios
2,Central image,0.08333333333333333,0,142,2,8,Comentarios
1,Inferior image,0.08333333333333333,0,142,2,8,Comentarios
0,Inferior location score,0.14285714285714285,0,142,2,8,Comentarios
3,Central image,0.05,0,142,2,9,Precio
1,Inferior image,0.0625,0,142,2,9,Precio
0,Superior Number of comments,0.0625,0,142,2,9,Precio
1,Center review score,0.05,0,142,2,9,Precio
1,Inferior location score,0.05,0,142,2,9,Precio
0,Superior image,0.1111111111111111,0,142,3,10,Precio
0,Superior Number of comments,0.1111111111111111,0,142,3,10,Precio
1,Inferior image,0.08333333333333333,0,142,3,10,Precio
1,Center location score,0.08333333333333333,0,142,3,10,Precio
1,Superior image,0.16666666666666666,0,142,2,11,Real
2,Central image,0.16666666666666666,0,142,2,11,Real
2,Inferior image,0.16666666666666666,0,142,2,11,Real
2,Superior image,0.08333333333333333,0,142,1,12,Comentarios
0,Central image,0.1111111111111111,0,142,1,12,Comentarios
0,Superior location score,0.1111111111111111,0,142,1,12,Comentarios
1,Inferior image,0.08333333333333333,0,142,1,12,Comentarios
4,Superior image,0.05,0,142,1,13,Real
1,Central image,0.07692307692307693,0,142,1,13,Real
1,Inferior image,0.0625,1,142,1,13,Real
0,Superior location score,0.0625,0,142,1,13,Real
1,Superior review score,0.05,0,142,1,13,Real
1,Superior image,0.1,0,142,3,14,Real
1,Central image,0.09090909090909091,3,142,3,14,Real
1,Inferior image,0.07692307692307693,4,142,3,14,Real
1,Superior Number of comments,0.0625,3,142,3,14,Real
1,Center location score,0.05,0,142,3,14,Real
3,Superior image,0.3333333333333333,1,142,1,15,Precio
2,Central image,0.3333333333333333,1,142,1,15,Precio
1,Inferior image,0.3333333333333333,1,142,1,15,Precio
3,Superior image,0.08333333333333333,0,142,1,16,Precio
1,Central image,0.08333333333333333,0,142,1,16,Precio
2,Inferior image,0.08333333333333333,0,142,1,16,Precio
0,Superior location score,0.1111111111111111,0,142,1,16,Precio
2,Superior image,0.16666666666666666,0,142,3,17,Comentarios
1,Central image,0.16666666666666666,0,142,3,17,Comentarios
1,Inferior image,0.25,0,142,3,17,Comentarios
1,Superior image,0.25,1,142,3,18,Comentarios
2,Central image,0.16666666666666666,0,142,3,18,Comentarios
0,Inferior image,0.3333333333333333,0,142,3,18,Comentarios
1,Superior image,0.14285714285714285,2,142,1,19,Real
2,Central image,0.1111111111111111,2,142,1,19,Real
2,Inferior image,0.08333333333333333,0,142,1,19,Real
0,Superior price,0.16666666666666666,0,142,1,19,Real
3,Superior image,0.3333333333333333,1,143,3,0,Precio
2,Central image,0.3333333333333333,1,143,3,0,Precio
1,Inferior image,0.3333333333333333,1,143,3,0,Precio
2,Superior image,0.03333333333333333,0,143,2,1,Comentarios
2,Central image,0.03333333333333333,0,143,2,1,Comentarios
2,Inferior image,0.03333333333333333,0,143,2,1,Comentarios
0,Center location score,0.047619047619047616,0,143,2,1,Comentarios
1,Superior price,0.04,1,143,2,1,Comentarios
1,Center price,0.03333333333333333,0,143,2,1,Comentarios
1,Superior image,0.1111111111111111,0,143,1,2,Real
0,Inferior image,0.1111111111111111,0,143,1,2,Real
1,Central image,0.08333333333333333,0,143,1,2,Real
1,Center price,0.08333333333333333,0,143,1,2,Real
3,Superior image,0.03333333333333333,0,143,1,3,Comentarios
1,Central image,0.04,0,143,1,3,Comentarios
0,Superior Number of comments,0.04,0,143,1,3,Comentarios
0,Center price,0.04,0,143,1,3,Comentarios
1,Inferior image,0.03333333333333333,0,143,1,3,Comentarios
1,Superior price,0.03333333333333333,0,143,1,3,Comentarios
2,Superior image,0.04,3,143,1,4,Real
3,Central image,0.03333333333333333,0,143,1,4,Real
1,Inferior image,0.03333333333333333,0,143,1,4,Real
0,Center review score,0.0625,0,143,1,4,Real
1,Center location score,0.05555555555555556,3,143,1,4,Real
1,Center price,0.047619047619047616,4,143,1,4,Real
0,Superior image,0.3333333333333333,0,143,3,5,Precio
1,Central image,0.25,1,143,3,5,Precio
2,Inferior image,0.16666666666666666,0,143,3,5,Precio
3,Superior image,0.16666666666666666,0,143,3,6,Real
3,Central image,0.16666666666666666,0,143,3,6,Real
1,Inferior image,0.25,0,143,3,6,Real
2,Superior image,0.08333333333333333,0,143,1,7,Precio
1,Central image,0.08333333333333333,0,143,1,7,Precio
0,Inferior image,0.1111111111111111,0,143,1,7,Precio
1,Center price,0.08333333333333333,0,143,1,7,Precio
1,Superior image,0.08333333333333333,0,143,3,8,Real
0,Central image,0.14285714285714285,0,143,3,8,Real
1,Inferior image,0.1111111111111111,1,143,3,8,Real
1,Superior price,0.08333333333333333,0,143,3,8,Real
1,Superior image,0.14285714285714285,2,143,3,9,Comentarios
1,Inferior image,0.1111111111111111,2,143,3,9,Comentarios
0,Center price,0.16666666666666666,0,143,3,9,Comentarios
1,Inferior location score,0.08333333333333333,0,143,3,9,Comentarios
0,Superior image,1,0,143,2,10,Precio
1,Central image,0.5,0,143,2,10,Precio
3,Superior image,0.05,0,143,1,11,Precio
1,Central image,0.0625,0,143,1,11,Precio
0,Center review score,0.0625,0,143,1,11,Precio
1,Inferior image,0.05,0,143,1,11,Precio
1,Superior price,0.05,0,143,1,11,Precio
2,Superior image,0.14285714285714285,2,143,1,12,Comentarios
1,Central image,0.1111111111111111,2,143,1,12,Comentarios
0,Inferior Dist from center,0.16666666666666666,0,143,1,12,Comentarios
1,Inferior image,0.08333333333333333,0,143,1,12,Comentarios
2,Superior image,0.16666666666666666,0,143,1,13,Comentarios
1,Central image,0.16666666666666666,0,143,1,13,Comentarios
0,Central star rating,0.25,0,143,1,13,Comentarios
0,Superior image,1,0,143,3,14,Precio
1,Central image,0.5,0,143,3,14,Precio
0,Inferior image,1,0,143,2,16,Comentarios
1,Center price,0.5,0,143,2,16,Comentarios
1,Superior image,0.14285714285714285,2,143,2,17,Precio
1,Central image,0.1111111111111111,2,143,2,17,Precio
0,Superior location score,0.16666666666666666,0,143,2,17,Precio
1,Superior Dist from center,0.08333333333333333,0,143,2,17,Precio
2,Central image,0.5,0,143,2,18,Precio
0,Center price,1,0,143,2,18,Precio
2,Superior image,0.5,0,143,1,19,Comentarios
0,Center price,1,0,143,1,19,Comentarios
5,Superior image,0.013888888888888888,0,145,1,0,Comentarios
4,Central image,0.015625,0,145,1,0,Comentarios
4,Inferior image,0.013888888888888888,0,145,1,0,Comentarios
1,Superior Dist from center,0.013888888888888888,0,145,1,0,Comentarios
0,Central Dist from center,0.0196078431372549,0,145,1,0,Comentarios
1,Inferior review score,0.017543859649122806,2,145,1,0,Comentarios
1,Superior Number of comments,0.015625,2,145,1,0,Comentarios
2,Superior price,0.013888888888888888,0,145,1,0,Comentarios
1,Center location score,0.013888888888888888,0,145,1,0,Comentarios
4,Superior image,0.07692307692307693,2,145,1,1,Real
3,Central image,0.0625,2,145,1,1,Real
3,Inferior image,0.05,0,145,1,1,Real
1,Superior Dist from center,0.05,0,145,1,1,Real
0,Superior price,0.09090909090909091,0,145,1,1,Real
3,Superior image,0.011111111111111112,0,145,1,2,Comentarios
1,Central image,0.012345679012345678,0,145,1,2,Comentarios
4,Inferior image,0.011111111111111112,0,145,1,2,Comentarios
0,Central star rating,0.012345679012345678,0,145,1,2,Comentarios
0,Superior review score,0.012345679012345678,0,145,1,2,Comentarios
0,Center Number of comments,0.012345679012345678,0,145,1,2,Comentarios
0,Center price,0.012345679012345678,0,145,1,2,Comentarios
1,Superior Dist from center,0.011111111111111112,0,145,1,2,Comentarios
1,Superior Number of comments,0.011111111111111112,0,145,1,2,Comentarios
1,Superior price,0.011111111111111112,0,145,1,2,Comentarios
3,Superior image,0.023255813953488375,2,145,2,3,Real
4,Central image,0.02040816326530612,2,145,2,3,Real
1,Central Dist from center,0.017857142857142856,0,145,2,3,Real
1,Superior review score,0.017857142857142856,0,145,2,3,Real
0,Superior Number of comments,0.02040816326530612,0,145,2,3,Real
0,Inferior location score,0.02631578947368421,0,145,2,3,Real
1,Inferior image,0.017857142857142856,0,145,2,3,Real
1,Center location score,0.017857142857142856,0,145,2,3,Real
1,Superior image,0.08333333333333333,0,145,3,4,Comentarios
2,Central image,0.08333333333333333,0,145,3,4,Comentarios
0,Inferior image,0.1111111111111111,0,145,3,4,Comentarios
1,Inferior star rating,0.08333333333333333,0,145,3,4,Comentarios
5,Superior image,0.08333333333333333,0,145,1,5,Comentarios
1,Central image,0.08333333333333333,0,145,1,5,Comentarios
2,Inferior image,0.1111111111111111,0,145,1,5,Comentarios
1,Inferior location score,0.08333333333333333,0,145,1,5,Comentarios
0,Superior image,0.02040816326530612,0,145,3,6,Comentarios
2,Inferior image,0.017857142857142856,0,145,3,6,Comentarios
0,Superior Dist from center,0.02040816326530612,0,145,3,6,Comentarios
0,Center review score,0.02040816326530612,0,145,3,6,Comentarios
0,Superior location score,0.02040816326530612,0,145,3,6,Comentarios
1,Superior review score,0.017857142857142856,0,145,3,6,Comentarios
1,Superior Number of comments,0.017857142857142856,0,145,3,6,Comentarios
1,Inferior location score,0.017857142857142856,0,145,3,6,Comentarios
3,Superior image,0.023809523809523808,0,145,2,7,Real
2,Central image,0.03225806451612903,0,145,2,7,Real
1,Inferior image,0.027777777777777776,1,145,2,7,Real
0,Superior location score,0.03225806451612903,0,145,2,7,Real
1,Inferior location score,0.027777777777777776,1,145,2,7,Real
1,Superior review score,0.023809523809523808,0,145,2,7,Real
1,Superior price,0.023809523809523808,0,145,2,7,Real
1,Superior image,0.16666666666666666,0,145,2,8,Precio
2,Central image,0.14285714285714285,2,145,2,8,Precio
1,Inferior image,0.1111111111111111,2,145,2,8,Precio
1,Center Number of comments,0.08333333333333333,0,145,2,8,Precio
6,Superior image,0.017857142857142856,0,145,1,9,Real
0,Central image,0.02040816326530612,0,145,1,9,Real
2,Inferior image,0.017857142857142856,0,145,1,9,Real
0,Superior Number of comments,0.02040816326530612,0,145,1,9,Real
0,Superior location score,0.02040816326530612,0,145,1,9,Real
0,Superior price,0.02040816326530612,0,145,1,9,Real
1,Center Number of comments,0.017857142857142856,0,145,1,9,Real
1,Inferior location score,0.017857142857142856,0,145,1,9,Real
7,Superior image,0.037037037037037035,0,145,2,10,Comentarios
8,Central image,0.03225806451612903,2,145,2,10,Comentarios
5,Inferior image,0.027777777777777776,2,145,2,10,Comentarios
0,Superior location score,0.03225806451612903,0,145,2,10,Comentarios
1,Superior price,0.027777777777777776,1,145,2,10,Comentarios
1,Superior Number of comments,0.023809523809523808,0,145,2,10,Comentarios
1,Center price,0.023809523809523808,0,145,2,10,Comentarios
